Flavor,Technique,Dataset,Duration,AD1_AUC,VUS_PR
Unsupervised ,NeighborProfile,FEMTO,233,0.3433025031607872,0.165613256443892
Unsupervised ,NeighborProfile,FEMTO,128,0.20086333928727684,0.1481632142918477
Unsupervised ,NeighborProfile,FEMTO,80,0.31940509024353414,0.1858258879378135
Unsupervised ,NeighborProfile,FEMTO,184,0.3675199042283026,0.08855662192436715
Unsupervised ,NeighborProfile,FEMTO,204,0.10129609324848236,0.1274882353772136
Unsupervised ,NeighborProfile,FEMTO,118,0.43744816456756874,0.14157977705314786
Unsupervised ,NeighborProfile,FEMTO,154,0.21075401444449365,0.1938171689232907
Unsupervised ,NeighborProfile,FEMTO,321,0.5298041441952881,0.27746634313825846
Unsupervised ,NeighborProfile,FEMTO,211,0.3682835136622043,0.3834896658026811
Unsupervised ,NeighborProfile,FEMTO,166,0.43355925902874975,0.14729005610841422
Unsupervised ,NeighborProfile,FEMTO,72,0.4573788060203615,0.15026725219879233
Unsupervised ,NeighborProfile,FEMTO,339,0.12929504736962572,0.21608306290168522
Unsupervised ,NeighborProfile,FEMTO,445,0.4267818710973746,0.11959596127095103
Unsupervised ,NeighborProfile,FEMTO,126,0.4409068026795058,0.13739080382449018
Unsupervised ,NeighborProfile,FEMTO,398,0.4109956450488918,0.25937003413205617
Unsupervised ,NeighborProfile,FEMTO,121,0.5828391272900582,0.3280146379465153
Unsupervised ,NeighborProfile,FEMTO,414,0.4329359397787058,0.16065114775118192
Unsupervised ,NeighborProfile,FEMTO,253,0.11781948186660678,0.12935580181648532
Unsupervised ,NeighborProfile,FEMTO,95,0.1253757818842001,0.2025106299643352
Unsupervised ,NeighborProfile,FEMTO,247,0.287873617232059,0.14377646101598462
Unsupervised ,NeighborProfile,FEMTO,281,0.39552032018921834,0.11642231663416194
Unsupervised ,NeighborProfile,FEMTO,213,0.3685435319172169,0.1267076561910673
Unsupervised ,NeighborProfile,FEMTO,125,0.7418477010869565,0.13073054856539426
Unsupervised ,NeighborProfile,FEMTO,173,0.8147410366893381,0.2887286070075297
Unsupervised ,NeighborProfile,FEMTO,298,0.5259120354585748,0.15852167212407678
Incremental ,LocalOutlierFactor,FEMTO,12,0.36663373090298196,0.2762312198418266
Incremental ,LocalOutlierFactor,FEMTO,12,0.5523551480648065,0.23901877258130955
Incremental ,LocalOutlierFactor,FEMTO,12,0.37219527820739245,0.2593137657848301
Incremental ,LocalOutlierFactor,FEMTO,12,0.5234041064031769,0.24198314636311488
Incremental ,LocalOutlierFactor,FEMTO,27,0.3561449131540301,0.23978676627267978
Incremental ,LocalOutlierFactor,FEMTO,26,0.5397713369440149,0.22006038689796306
Incremental ,LocalOutlierFactor,FEMTO,29,0.6962496985074627,0.229602949525311
Incremental ,LocalOutlierFactor,FEMTO,26,0.40447708019606526,0.2993482097650772
Incremental ,LocalOutlierFactor,FEMTO,23,0.454494692974743,0.28973266820478155
Incremental ,LocalOutlierFactor,FEMTO,23,0.4773125659774368,0.26395268555604073
Incremental ,LocalOutlierFactor,FEMTO,22,0.5243121107263902,0.2457194838516311
Incremental ,LocalOutlierFactor,FEMTO,29,0.6347149666151318,0.30735304045458084
Incremental ,LocalOutlierFactor,FEMTO,29,0.6652394215960662,0.2890092626620971
Incremental ,LocalOutlierFactor,FEMTO,26,0.5424365252206349,0.2531744400260805
Incremental ,LocalOutlierFactor,FEMTO,26,0.44418872177329377,0.2109792914574961
Incremental ,LocalOutlierFactor,FEMTO,28,0.6063652042942826,0.2898648792008199
Incremental ,LocalOutlierFactor,FEMTO,29,0.3838334646658059,0.24616451635935918
Incremental ,LocalOutlierFactor,FEMTO,26,0.5339599261109194,0.28209310600504883
Incremental ,LocalOutlierFactor,FEMTO,28,0.6303295745307018,0.23849336579089414
Incremental ,LocalOutlierFactor,FEMTO,25,0.5145664374771947,0.30489300361479243
Incremental ,LocalOutlierFactor,FEMTO,28,0.36543811181018704,0.24787946418243265
Incremental ,LocalOutlierFactor,FEMTO,24,0.5153262857003834,0.23900100032258548
Incremental ,LocalOutlierFactor,FEMTO,24,0.45866157877218094,0.2500825067510889
Incremental ,LocalOutlierFactor,FEMTO,23,0.5898314365366553,0.3021079914986838
Incremental ,LocalOutlierFactor,FEMTO,25,0.5047091664851986,0.2275106568659108
Incremental ,LocalOutlierFactor,FEMTO,29,0.5700740146203489,0.26767890802374317
Incremental ,LocalOutlierFactor,FEMTO,29,0.8602180479936161,0.2841531466317219
Incremental ,LocalOutlierFactor,FEMTO,23,0.3500231930308873,0.17697012018031286
Incremental ,LocalOutlierFactor,FEMTO,22,0.3782742993149352,0.2633697631544851
Incremental ,LocalOutlierFactor,FEMTO,24,0.4673441761862765,0.21533955239690558
Incremental ,LocalOutlierFactor,FEMTO,27,0.5009195412542167,0.31814326143736177
Incremental ,LocalOutlierFactor,FEMTO,25,0.4657608673444976,0.3083245474592279
Incremental ,LocalOutlierFactor,FEMTO,29,0.5267830334474886,0.3183894775536331
Incremental ,LocalOutlierFactor,FEMTO,28,0.29816952362796206,0.25986206712055043
Incremental ,LocalOutlierFactor,FEMTO,26,0.5366955454652453,0.29757795566564715
Incremental ,LocalOutlierFactor,FEMTO,27,0.5057785482451181,0.24895541624312753
Incremental ,LocalOutlierFactor,FEMTO,25,0.5395441040386392,0.2896421924686976
Incremental ,LocalOutlierFactor,FEMTO,26,0.6809013771039087,0.32223563119590676
Incremental ,LocalOutlierFactor,FEMTO,26,0.6385443549297359,0.2483167498025227
Incremental ,LocalOutlierFactor,FEMTO,23,0.7083836528554994,0.26781123840640153
Incremental ,LocalOutlierFactor,FEMTO,29,0.2930332536415814,0.2368930061343628
Incremental ,LocalOutlierFactor,FEMTO,27,0.5866354616255095,0.2686916045751983
Incremental ,LocalOutlierFactor,FEMTO,26,0.504209100966891,0.24693477078971296
Incremental ,LocalOutlierFactor,FEMTO,29,0.5439231208609407,0.26142504367097585
Incremental ,LocalOutlierFactor,FEMTO,29,0.48419135892309595,0.2582600754780995
Incremental ,LocalOutlierFactor,FEMTO,23,0.5527214458337018,0.2883026397960385
Incremental ,LocalOutlierFactor,FEMTO,28,0.5191054225652889,0.24284028172641156
Incremental ,LocalOutlierFactor,FEMTO,27,0.46703508141562305,0.2552766194969822
Incremental ,LocalOutlierFactor,FEMTO,28,0.4871402477068889,0.2574151917970553
Incremental ,LocalOutlierFactor,FEMTO,25,0.48045324557573704,0.25193849189699846
Auto profile ,LocalOutlierFactor,FEMTO,7,0.7165607874977964,0.3067934081711301
Auto profile ,LocalOutlierFactor,FEMTO,7,0.7207920873499367,0.30776745438973235
Auto profile ,LocalOutlierFactor,FEMTO,7,0.7562861274932217,0.33400935490299416
Auto profile ,LocalOutlierFactor,FEMTO,7,0.8428116922957761,0.42036858199528687
Auto profile ,LocalOutlierFactor,FEMTO,18,0.6784654912941966,0.2822537471192233
Auto profile ,LocalOutlierFactor,FEMTO,17,0.8211150905366154,0.3685362203727868
Auto profile ,LocalOutlierFactor,FEMTO,17,0.7625667073587458,0.33302860107026006
Auto profile ,LocalOutlierFactor,FEMTO,17,0.8316374413208586,0.38584457087073937
Auto profile ,LocalOutlierFactor,FEMTO,16,0.8870508662902629,0.41507621480741286
Auto profile ,LocalOutlierFactor,FEMTO,16,0.78979809305841,0.3473561345335788
Auto profile ,LocalOutlierFactor,FEMTO,16,0.6631482197021028,0.289970275966871
Auto profile ,LocalOutlierFactor,FEMTO,16,0.7443353618498898,0.3068122404798442
Auto profile ,LocalOutlierFactor,FEMTO,16,0.738646988677001,0.3082189623918339
Auto profile ,LocalOutlierFactor,FEMTO,16,0.7240027935844968,0.32496330829182085
Auto profile ,LocalOutlierFactor,FEMTO,16,0.6575450310272128,0.2732311667113717
Auto profile ,LocalOutlierFactor,FEMTO,15,0.8316374413208586,0.38584457087073937
Auto profile ,LocalOutlierFactor,FEMTO,16,0.8452948014785973,0.3660299946740715
Auto profile ,LocalOutlierFactor,FEMTO,15,0.8296517956767527,0.403308869237299
Auto profile ,LocalOutlierFactor,FEMTO,15,0.6621120344031733,0.28721111045486186
Auto profile ,LocalOutlierFactor,FEMTO,16,0.6863606555939038,0.26587050531852097
Auto profile ,LocalOutlierFactor,FEMTO,17,0.6642271069810736,0.28162563524722106
Auto profile ,LocalOutlierFactor,FEMTO,17,0.753667072536644,0.33018998080765
Auto profile ,LocalOutlierFactor,FEMTO,17,0.7244929636146337,0.3200735529403401
Auto profile ,LocalOutlierFactor,FEMTO,17,0.8428116922957761,0.42036858199528687
Auto profile ,LocalOutlierFactor,FEMTO,16,0.7165607874977964,0.3067934081711301
Auto profile ,LocalOutlierFactor,FEMTO,16,0.7265066311457621,0.3015481230923521
Auto profile ,LocalOutlierFactor,FEMTO,16,0.8076507654657342,0.34547375997044916
Auto profile ,LocalOutlierFactor,FEMTO,16,0.8399436478250633,0.42289295513521524
Auto profile ,LocalOutlierFactor,FEMTO,16,0.8181163397067113,0.3859919595055979
Auto profile ,LocalOutlierFactor,FEMTO,16,0.6575450310272128,0.2732311667113717
Auto profile ,LocalOutlierFactor,FEMTO,16,0.7505331810873763,0.3014654959763405
Auto profile ,LocalOutlierFactor,FEMTO,16,0.7458842290023739,0.31947190238627116
Auto profile ,LocalOutlierFactor,FEMTO,16,0.8032535566998448,0.37938603893009887
Auto profile ,LocalOutlierFactor,FEMTO,16,0.6130598265405802,0.27526957225004367
Auto profile ,LocalOutlierFactor,FEMTO,16,0.8076507654657342,0.34547375997044916
Auto profile ,LocalOutlierFactor,FEMTO,16,0.8553799510541936,0.4233364335714487
Auto profile ,LocalOutlierFactor,FEMTO,16,0.6652386473605312,0.2890910000439836
Auto profile ,LocalOutlierFactor,FEMTO,16,0.7458842290023739,0.31947190238627116
Auto profile ,LocalOutlierFactor,FEMTO,16,0.6575450310272128,0.2732311667113717
Auto profile ,LocalOutlierFactor,FEMTO,17,0.8645117185455262,0.41873955858928025
Auto profile ,LocalOutlierFactor,FEMTO,16,0.8236854404737849,0.4122791788388766
Auto profile ,LocalOutlierFactor,FEMTO,17,0.7412022336235408,0.3236217777045256
Auto profile ,LocalOutlierFactor,FEMTO,17,0.6946748525015717,0.3001500441824905
Auto profile ,LocalOutlierFactor,FEMTO,16,0.8013967506101282,0.3339091867680785
Auto profile ,LocalOutlierFactor,FEMTO,16,0.6115007633402328,0.2522041448372048
Auto profile ,LocalOutlierFactor,FEMTO,17,0.6952374689209461,0.3110091278364385
Auto profile ,LocalOutlierFactor,FEMTO,16,0.8396171863207547,0.3913390364495961
Auto profile ,LocalOutlierFactor,FEMTO,17,0.77423558752995,0.3235991966758137
Auto profile ,LocalOutlierFactor,FEMTO,18,0.7602047564925497,0.32916752522514137
Auto profile ,LocalOutlierFactor,FEMTO,18,0.8668972488743514,0.41859451157376953
Incremental ,Distance Based k (semi),FEMTO,12,0.8635243684988179,0.4803979867168911
Incremental ,Distance Based k (semi),FEMTO,11,0.8353813891449053,0.43008918364560117
Incremental ,Distance Based k (semi),FEMTO,12,0.5496921220657276,0.28695801322960274
Incremental ,Distance Based k (semi),FEMTO,12,0.933926362854858,0.47857219536492407
Incremental ,Distance Based k (semi),FEMTO,25,0.814141597524191,0.42145426277586245
Incremental ,Distance Based k (semi),FEMTO,23,0.9082004905640929,0.4470908598785663
Incremental ,Distance Based k (semi),FEMTO,21,0.8606243739892182,0.43845529186113086
Incremental ,Distance Based k (semi),FEMTO,23,0.9181920609959037,0.46146697879839094
Incremental ,Distance Based k (semi),FEMTO,25,0.9872548764705882,0.4950304189265195
Incremental ,Distance Based k (semi),FEMTO,21,0.8364602113471971,0.3788818313730411
Incremental ,Distance Based k (semi),FEMTO,26,0.7714740402969247,0.3687820481046667
Incremental ,Distance Based k (semi),FEMTO,27,0.8348484212121213,0.4445768610256722
Incremental ,Distance Based k (semi),FEMTO,26,0.8897706931216931,0.475719636167125
Incremental ,Distance Based k (semi),FEMTO,23,0.8277248406349206,0.40345888404997204
Incremental ,Distance Based k (semi),FEMTO,22,0.8787962174226861,0.44195022313252164
Incremental ,Distance Based k (semi),FEMTO,26,0.7176021272957406,0.3846402915482361
Incremental ,Distance Based k (semi),FEMTO,22,0.9079987012611361,0.4586769236268133
Incremental ,Distance Based k (semi),FEMTO,22,0.8791795830737279,0.4524229118322981
Incremental ,Distance Based k (semi),FEMTO,26,0.9385307495317622,0.4664242986244111
Incremental ,Distance Based k (semi),FEMTO,26,0.9152585511661113,0.49002737315624206
Incremental ,Distance Based k (semi),FEMTO,21,0.9151599163888888,0.4804159660452788
Incremental ,Distance Based k (semi),FEMTO,22,0.8743075226224466,0.43740564235664564
Incremental ,Distance Based k (semi),FEMTO,21,0.8294525163398694,0.351038707046279
Incremental ,Distance Based k (semi),FEMTO,27,0.802832486787177,0.37558167461610054
Incremental ,Distance Based k (semi),FEMTO,27,0.7909975785278154,0.3713309182866065
Incremental ,Distance Based k (semi),FEMTO,21,0.8965237166991552,0.4172755472172459
Incremental ,Distance Based k (semi),FEMTO,26,0.9058383988147498,0.47469708611627354
Incremental ,Distance Based k (semi),FEMTO,27,0.8553823615476089,0.4861226678121811
Incremental ,Distance Based k (semi),FEMTO,26,0.8935394806402769,0.45191967554569695
Incremental ,Distance Based k (semi),FEMTO,25,0.8495214858783008,0.3846963565371963
Incremental ,Distance Based k (semi),FEMTO,23,0.887896753968254,0.4477050972558132
Incremental ,Distance Based k (semi),FEMTO,23,0.8128491503189013,0.3898759999432555
Incremental ,Distance Based k (semi),FEMTO,26,0.9104401305958132,0.4246306677491644
Incremental ,Distance Based k (semi),FEMTO,22,0.776611106488314,0.3979285737935581
Incremental ,Distance Based k (semi),FEMTO,24,0.8809677258647365,0.4628196393824799
Incremental ,Distance Based k (semi),FEMTO,25,0.8306851113331869,0.43805500514265533
Incremental ,Distance Based k (semi),FEMTO,22,0.8352919738068089,0.36830412056745526
Incremental ,Distance Based k (semi),FEMTO,27,0.78580726953125,0.3661380918421253
Incremental ,Distance Based k (semi),FEMTO,23,0.8079301426342712,0.40520063103475834
Incremental ,Distance Based k (semi),FEMTO,26,0.8562459211331012,0.490391945583829
Incremental ,Distance Based k (semi),FEMTO,25,0.9028401448307773,0.4653046952006705
Incremental ,Distance Based k (semi),FEMTO,23,0.9196085944170771,0.4626135520595025
Incremental ,Distance Based k (semi),FEMTO,26,0.906092112689394,0.48517946546600776
Incremental ,Distance Based k (semi),FEMTO,23,0.8731333995475112,0.3930064911734049
Incremental ,Distance Based k (semi),FEMTO,26,0.9344081643356643,0.4474262600826017
Incremental ,Distance Based k (semi),FEMTO,27,0.8323004710786502,0.4004961341595612
Incremental ,Distance Based k (semi),FEMTO,22,0.9692028369565218,0.45860558103361493
Incremental ,Distance Based k (semi),FEMTO,24,0.9260421351797989,0.4913259044099371
Incremental ,Distance Based k (semi),FEMTO,27,0.8579034617336372,0.3796880045865597
Incremental ,Distance Based k (semi),FEMTO,27,0.8449131165437491,0.41634180142443067
Auto profile ,Distance Based k (semi),FEMTO,6,0.7393057670250137,0.35317017411215734
Auto profile ,Distance Based k (semi),FEMTO,5,0.8378388944931773,0.4311957549206623
Auto profile ,Distance Based k (semi),FEMTO,6,0.8551774141013377,0.4474329895087963
Auto profile ,Distance Based k (semi),FEMTO,6,0.8757692135055383,0.45251260609975474
Auto profile ,Distance Based k (semi),FEMTO,15,0.846328035619649,0.43490714005340836
Auto profile ,Distance Based k (semi),FEMTO,15,0.7656671571336315,0.3447000573545597
Auto profile ,Distance Based k (semi),FEMTO,16,0.8647843677776095,0.4422906731961314
Auto profile ,Distance Based k (semi),FEMTO,16,0.8702124169880843,0.44712711723020737
Auto profile ,Distance Based k (semi),FEMTO,16,0.8711926829086367,0.4403691727802879
Auto profile ,Distance Based k (semi),FEMTO,16,0.7584440150013292,0.3476669241009292
Auto profile ,Distance Based k (semi),FEMTO,16,0.7511822857119018,0.3464451292187967
Auto profile ,Distance Based k (semi),FEMTO,15,0.7511822857119018,0.3464451292187967
Auto profile ,Distance Based k (semi),FEMTO,16,0.8543523299429219,0.4488308688436589
Auto profile ,Distance Based k (semi),FEMTO,15,0.851133356094685,0.42520241730428876
Auto profile ,Distance Based k (semi),FEMTO,16,0.8551774141013377,0.4474329895087963
Auto profile ,Distance Based k (semi),FEMTO,16,0.8764839539626488,0.4354467421638046
Auto profile ,Distance Based k (semi),FEMTO,15,0.8647304773516742,0.439807964519917
Auto profile ,Distance Based k (semi),FEMTO,15,0.8344760394656378,0.4167842096739926
Auto profile ,Distance Based k (semi),FEMTO,16,0.862390705294973,0.4423707835868446
Auto profile ,Distance Based k (semi),FEMTO,16,0.8817118852520207,0.44276110290686077
Auto profile ,Distance Based k (semi),FEMTO,15,0.8468125935997998,0.4182731786967117
Auto profile ,Distance Based k (semi),FEMTO,16,0.8457770309399762,0.42108931661655963
Auto profile ,Distance Based k (semi),FEMTO,15,0.8775474596763133,0.45400075284576497
Auto profile ,Distance Based k (semi),FEMTO,15,0.7511822857119018,0.3445081728703349
Auto profile ,Distance Based k (semi),FEMTO,16,0.8751104506596885,0.4485428170613157
Auto profile ,Distance Based k (semi),FEMTO,15,0.752757381413543,0.3440828180121982
Auto profile ,Distance Based k (semi),FEMTO,16,0.8644511844795235,0.45332548978115833
Auto profile ,Distance Based k (semi),FEMTO,15,0.8711926829086367,0.4403691727802879
Auto profile ,Distance Based k (semi),FEMTO,15,0.7561292720044914,0.35033835005099023
Auto profile ,Distance Based k (semi),FEMTO,16,0.8842073944973335,0.45907334226041885
Auto profile ,Distance Based k (semi),FEMTO,16,0.752757381413543,0.3440828180121982
Auto profile ,Distance Based k (semi),FEMTO,16,0.8785106017217519,0.4654596699508169
Auto profile ,Distance Based k (semi),FEMTO,16,0.8764839539626488,0.4354467421638046
Auto profile ,Distance Based k (semi),FEMTO,16,0.7186824728507963,0.3458646334547786
Auto profile ,Distance Based k (semi),FEMTO,16,0.878734966703777,0.4407616767076834
Auto profile ,Distance Based k (semi),FEMTO,16,0.7325448364291021,0.36122332749044217
Auto profile ,Distance Based k (semi),FEMTO,15,0.8521887759275203,0.43834483061628515
Auto profile ,Distance Based k (semi),FEMTO,16,0.8828264862605285,0.4585485049911589
Auto profile ,Distance Based k (semi),FEMTO,16,0.8361626117106957,0.39829358815356664
Auto profile ,Distance Based k (semi),FEMTO,16,0.7645354628670957,0.3631672108116781
Auto profile ,Distance Based k (semi),FEMTO,16,0.8853841449873479,0.4599267172560014
Auto profile ,Distance Based k (semi),FEMTO,15,0.7422580173275006,0.362843804344262
Auto profile ,Distance Based k (semi),FEMTO,15,0.7527641473720481,0.3448127449700881
Auto profile ,Distance Based k (semi),FEMTO,16,0.8818637044862145,0.45836760022996564
Auto profile ,Distance Based k (semi),FEMTO,16,0.7186824728507963,0.34595363876562585
Auto profile ,Distance Based k (semi),FEMTO,16,0.8719115070393375,0.4492887832265977
Auto profile ,Distance Based k (semi),FEMTO,16,0.8785106017217519,0.4654596699508169
Auto profile ,Distance Based k (semi),FEMTO,16,0.8256837858106671,0.39555241417408327
Auto profile ,Distance Based k (semi),FEMTO,16,0.7393057670250137,0.3475371563577705
Auto profile ,Distance Based k (semi),FEMTO,16,0.8719115070393375,0.4492887832265977
Incremental ,NeighborProfile,FEMTO,258,0.3127707744806953,0.07740043515400293
Incremental ,NeighborProfile,FEMTO,86,0.5227106227106227,0.3060650522617926
Incremental ,NeighborProfile,FEMTO,57,0.10988720814671563,0.06651374021915991
Incremental ,NeighborProfile,FEMTO,73,0.14070662677432944,0.0741801021098645
Incremental ,NeighborProfile,FEMTO,75,0.5217339383807021,0.30425571696039894
Incremental ,NeighborProfile,FEMTO,310,0.5199917982366209,0.2991916323642481
